owner_gender,geo_zone,vehicle_classification,vehicle_age,claim_frequency,Age_Is_young,Age_Is_lower_middle,Age_Is_upper_middle,Age_Is_old
1,2,5,5,0.0,1,0,0,0
1,2,5,5,0.0,1,0,0,0
1,2,5,5,0.0,1,0,0,0
1,2,5,5,0.0,1,0,0,0
1,2,5,5,0.0,1,0,0,0
1,2,5,7,0.0,1,0,0,0
1,2,5,7,0.0,1,0,0,0
1,2,5,7,0.0,1,0,0,0
1,2,5,7,0.0,1,0,0,0
1,2,5,9,0.0,1,0,0,0
1,2,5,9,0.0,1,0,0,0
1,2,5,9,0.0,1,0,0,0
1,2,5,9,0.0,1,0,0,0
1,2,5,10,0.0,1,0,0,0
1,2,5,10,0.0,1,0,0,0
1,2,5,11,0.0,1,0,0,0
1,2,5,11,0.0,1,0,0,0
1,2,5,11,0.0,1,0,0,0
1,2,5,11,0.0,1,0,0,0
1,2,5,12,0.0,1,0,0,0
1,2,5,12,0.0,1,0,0,0
1,2,5,12,0.0,1,0,0,0
1,2,5,12,0.0,1,0,0,0
1,2,5,13,0.0,1,0,0,0
1,2,5,13,0.0,1,0,0,0
1,2,5,13,0.0,1,0,0,0
1,2,5,14,0.0,1,0,0,0
1,2,5,14,0.0,1,0,0,0
1,2,5,14,0.0,1,0,0,0
1,2,5,14,0.0,1,0,0,0
1,2,5,15,0.0,1,0,0,0
1,2,5,15,0.0,1,0,0,0
1,2,5,15,0.0,1,0,0,0
1,2,5,15,0.0,1,0,0,0
1,2,5,16,0.3363157387016304,1,0,0,0
1,2,5,17,0.0,1,0,0,0
1,2,5,17,1.6571215489487707,1,0,0,0
1,2,5,17,0.0,1,0,0,0
1,2,5,18,0.0,1,0,0,0
1,2,6,2,0.0,1,0,0,0
1,2,6,2,0.0,1,0,0,0
1,2,6,2,0.0,1,0,0,0
1,2,6,3,0.0,1,0,0,0
1,2,6,3,0.0,1,0,0,0
1,2,6,4,0.0,1,0,0,0
1,2,6,4,0.715811245204919,1,0,0,0
1,2,6,5,0.0,1,0,0,0
1,2,6,5,0.0,1,0,0,0
1,2,6,5,0.0,1,0,0,0
1,2,6,5,0.0,1,0,0,0
1,2,6,6,0.0,1,0,0,0
1,2,6,6,0.0,1,0,0,0
1,2,6,6,0.0,1,0,0,0
1,2,6,7,0.0,1,0,0,0
1,2,6,7,0.0,1,0,0,0
1,2,6,7,0.0,1,0,0,0
1,2,6,7,0.0,1,0,0,0
1,2,6,7,0.0,1,0,0,0
1,2,6,7,0.0,1,0,0,0
1,2,6,8,0.0,1,0,0,0
1,2,6,8,0.0,1,0,0,0
1,2,6,9,0.0,1,0,0,0
1,2,6,9,0.0,1,0,0,0
1,2,6,9,0.0,1,0,0,0
1,2,6,9,1.247891553301375,1,0,0,0
1,2,6,10,0.0,1,0,0,0
1,2,6,10,0.0,1,0,0,0
1,2,6,10,0.0,1,0,0,0
1,2,6,10,0.0,1,0,0,0
1,2,6,10,0.0,1,0,0,0
1,2,6,10,0.0,1,0,0,0
1,2,6,10,0.0,1,0,0,0
1,2,6,11,0.0,1,0,0,0
1,2,6,11,0.0,1,0,0,0
1,2,6,11,0.0,1,0,0,0
1,2,6,11,0.0,1,0,0,0
1,2,6,11,0.0,1,0,0,0
1,2,6,11,0.0,1,0,0,0
1,2,6,12,0.0,1,0,0,0
1,2,6,12,0.0,1,0,0,0
1,2,6,12,0.0,1,0,0,0
1,2,6,12,0.0,1,0,0,0
1,2,6,12,0.0,1,0,0,0
1,2,6,13,0.0,1,0,0,0
1,2,6,13,0.0,1,0,0,0
1,2,6,13,0.0,1,0,0,0
1,2,6,14,0.0,1,0,0,0
1,2,6,14,0.0,1,0,0,0
1,2,6,14,0.0,1,0,0,0
1,2,6,14,0.0,1,0,0,0
1,2,6,15,0.0,1,0,0,0
1,2,6,15,0.0,1,0,0,0
1,2,6,15,0.0,1,0,0,0
1,2,6,15,0.0,1,0,0,0
1,2,6,16,0.0,1,0,0,0
1,2,6,16,0.0,1,0,0,0
1,2,6,16,0.0,1,0,0,0
1,2,7,2,0.0,1,0,0,0
1,2,7,3,0.0,1,0,0,0
1,2,7,10,0.0,1,0,0,0
1,3,1,1,0.0,1,0,0,0
1,3,1,2,0.0,1,0,0,0
1,3,1,3,0.0,1,0,0,0
1,3,1,6,0.0,1,0,0,0
1,3,1,6,0.0,1,0,0,0
1,3,1,7,0.0,1,0,0,0
1,3,1,7,0.0,1,0,0,0
1,3,1,9,0.0,1,0,0,0
1,3,1,9,0.0,1,0,0,0
1,3,1,11,0.0,1,0,0,0
1,3,1,11,0.0,1,0,0,0
1,3,1,11,0.0,1,0,0,0
1,3,1,13,0.0,1,0,0,0
1,3,1,15,0.0,1,0,0,0
1,3,1,18,0.0,1,0,0,0
1,3,1,18,0.0,1,0,0,0
1,3,1,20,0.0,1,0,0,0
1,3,1,32,0.0,1,0,0,0
1,3,1,33,1.104122498483392,1,0,0,0
1,3,1,35,0.0,1,0,0,0
1,3,1,43,0.0,1,0,0,0
1,3,1,44,0.0,1,0,0,0
1,3,2,0,0.0,1,0,0,0
1,3,2,1,0.0,1,0,0,0
1,3,2,1,0.0,1,0,0,0
1,3,2,2,0.0,1,0,0,0
1,3,2,2,0.0,1,0,0,0
1,3,2,2,1.1078285158935008,1,0,0,0
1,3,2,3,0.0,1,0,0,0
1,3,2,5,0.0,1,0,0,0
1,3,2,7,0.0,1,0,0,0
1,3,2,8,0.0,1,0,0,0
1,3,2,10,0.0,1,0,0,0
1,3,2,11,0.0,1,0,0,0
1,3,2,12,0.0,1,0,0,0
1,3,2,12,0.0,1,0,0,0
1,3,2,12,0.0,1,0,0,0
1,3,2,13,0.0,1,0,0,0
1,3,2,15,0.0,1,0,0,0
1,3,2,15,0.0,1,0,0,0
1,3,2,24,0.0,1,0,0,0
1,3,3,0,0.0,1,0,0,0
1,3,3,0,0.0,1,0,0,0
1,3,3,0,0.0,1,0,0,0
1,3,3,0,0.0,1,0,0,0
1,3,3,0,0.0,1,0,0,0
1,3,3,1,0.0,1,0,0,0
1,3,3,1,0.0,1,0,0,0
1,3,3,2,0.0,1,0,0,0
1,3,3,2,0.0,1,0,0,0
1,3,3,2,0.0,1,0,0,0
1,3,3,2,0.0,1,0,0,0
1,3,3,2,0.0,1,0,0,0
1,3,3,3,0.0,1,0,0,0
1,3,3,3,0.0,1,0,0,0
1,3,3,3,0.0,1,0,0,0
1,3,3,3,0.0,1,0,0,0
1,3,3,4,0.0,1,0,0,0
1,3,3,4,0.0,1,0,0,0
1,3,3,4,0.0,1,0,0,0
1,3,3,4,0.0,1,0,0,0
1,3,3,4,0.0,1,0,0,0
1,3,3,5,0.0,1,0,0,0
1,3,3,5,0.0,1,0,0,0
1,3,3,5,0.0,1,0,0,0
1,3,3,5,0.0,1,0,0,0
1,3,3,5,0.0,1,0,0,0
1,3,3,6,0.0,1,0,0,0
1,3,3,6,0.0,1,0,0,0
1,3,3,7,0.0,1,0,0,0
1,3,3,7,0.0,1,0,0,0
1,3,3,8,0.0,1,0,0,0
1,3,3,8,0.0,1,0,0,0
1,3,3,9,0.0,1,0,0,0
1,3,3,9,0.0,1,0,0,0
1,3,3,10,0.0,1,0,0,0
1,3,3,11,0.0,1,0,0,0
1,3,3,11,0.0,1,0,0,0
1,3,3,12,0.0,1,0,0,0
1,3,3,12,0.0,1,0,0,0
1,3,3,12,0.0,1,0,0,0
1,3,3,12,0.0,1,0,0,0
1,3,3,13,0.0,1,0,0,0
1,3,3,14,0.0,1,0,0,0
1,3,3,14,0.0,1,0,0,0
1,3,3,14,0.0,1,0,0,0
1,3,3,14,0.0,1,0,0,0
1,3,3,15,0.0,1,0,0,0
1,3,3,15,0.0,1,0,0,0
1,3,3,15,0.0,1,0,0,0
1,3,3,15,0.0,1,0,0,0
1,3,3,16,0.0,1,0,0,0
1,3,3,16,0.0,1,0,0,0
1,3,3,17,0.0,1,0,0,0
1,3,3,18,0.0,1,0,0,0
1,3,3,26,0.0,1,0,0,0
1,3,3,28,0.0,1,0,0,0
1,3,3,29,0.0,1,0,0,0
1,3,3,29,0.0,1,0,0,0
1,3,4,1,0.0,1,0,0,0
1,3,4,1,0.0,1,0,0,0
1,3,4,1,0.0,1,0,0,0
1,3,4,1,0.0,1,0,0,0
1,3,4,1,0.0,1,0,0,0
1,3,4,2,0.0,1,0,0,0
1,3,4,2,0.0,1,0,0,0
1,3,4,2,0.0,1,0,0,0
1,3,4,2,0.0,1,0,0,0
1,3,4,2,0.0,1,0,0,0
1,3,4,3,0.0,1,0,0,0
1,3,4,3,0.0,1,0,0,0
1,3,4,3,0.0,1,0,0,0
1,3,4,3,0.0,1,0,0,0
1,3,4,4,0.0,1,0,0,0
1,3,4,4,0.0,1,0,0,0
1,3,4,4,0.0,1,0,0,0
1,3,4,4,0.0,1,0,0,0
1,3,4,4,0.0,1,0,0,0
1,3,4,5,0.0,1,0,0,0
1,3,4,5,0.0,1,0,0,0
1,3,4,5,0.0,1,0,0,0
1,3,4,5,0.0,1,0,0,0
1,3,4,5,0.0,1,0,0,0
1,3,4,6,0.0,1,0,0,0
1,3,4,6,0.0,1,0,0,0
1,3,4,7,0.0,1,0,0,0
1,3,4,7,0.0,1,0,0,0
1,3,4,7,0.0,1,0,0,0
1,3,4,8,0.0,1,0,0,0
1,3,4,10,0.0,1,0,0,0
1,3,4,10,0.6931471805599453,1,0,0,0
1,3,4,14,0.0,1,0,0,0
1,3,4,15,0.0,1,0,0,0
1,3,4,15,0.0,1,0,0,0
1,3,4,15,0.0,1,0,0,0
1,3,4,16,0.0,1,0,0,0
1,3,4,16,0.0,1,0,0,0
1,3,4,16,0.0,1,0,0,0
1,3,4,17,0.0,1,0,0,0
1,3,4,17,0.0,1,0,0,0
1,3,4,17,0.0,1,0,0,0
1,3,4,18,0.0,1,0,0,0
1,3,4,18,0.0,1,0,0,0
1,3,4,20,0.0,1,0,0,0
1,3,4,21,0.0,1,0,0,0
1,3,4,23,0.0,1,0,0,0
1,3,5,1,1.8389384561044864,1,0,0,0
1,3,5,1,0.0,1,0,0,0
1,3,5,1,0.0,1,0,0,0
1,3,5,2,0.0,1,0,0,0
1,3,5,2,0.0,1,0,0,0
1,3,5,2,0.0,1,0,0,0
1,3,5,3,0.0,1,0,0,0
1,3,5,3,0.0,1,0,0,0
1,3,5,4,0.0,1,0,0,0
1,3,5,4,0.0,1,0,0,0
1,3,5,4,0.0,1,0,0,0
1,3,5,4,0.0,1,0,0,0
1,3,5,4,0.0,1,0,0,0
1,3,5,5,0.0,1,0,0,0
1,3,5,6,0.0,1,0,0,0
1,3,5,7,0.0,1,0,0,0
1,3,5,8,0.0,1,0,0,0
1,3,5,8,0.9808292530117262,1,0,0,0
1,3,5,8,0.0,1,0,0,0
1,3,5,8,0.0,1,0,0,0
1,3,5,8,0.0,1,0,0,0
1,3,5,9,0.0,1,0,0,0
1,3,5,9,0.0,1,0,0,0
1,3,5,9,0.0,1,0,0,0
1,3,5,9,0.0,1,0,0,0
1,3,5,9,0.0,1,0,0,0
1,3,5,10,0.0,1,0,0,0
1,3,5,11,0.0,1,0,0,0
1,3,5,11,0.0,1,0,0,0
1,3,5,11,0.0,1,0,0,0
1,3,5,11,0.0,1,0,0,0
1,3,5,11,0.0,1,0,0,0
1,3,5,12,0.0,1,0,0,0
1,3,5,12,0.0,1,0,0,0
1,3,5,12,0.0,1,0,0,0
1,3,5,12,0.0,1,0,0,0
1,3,5,13,0.0,1,0,0,0
1,3,5,13,0.0,1,0,0,0
1,3,5,13,0.0,1,0,0,0
1,3,5,13,0.0,1,0,0,0
1,3,5,14,0.0,1,0,0,0
1,3,5,14,0.0,1,0,0,0
1,3,5,14,0.0,1,0,0,0
1,3,5,14,0.0,1,0,0,0
1,3,5,15,0.0,1,0,0,0
1,3,5,15,0.6232230882442609,1,0,0,0
1,3,5,15,0.0,1,0,0,0
1,3,5,15,0.0,1,0,0,0
1,3,5,15,0.0,1,0,0,0
1,3,5,15,0.0,1,0,0,0
1,3,5,16,0.0,1,0,0,0
1,3,5,16,0.0,1,0,0,0
1,3,5,16,0.0,1,0,0,0
1,3,5,17,0.0,1,0,0,0
1,3,5,17,0.0,1,0,0,0
1,3,5,17,0.0,1,0,0,0
1,3,5,18,0.0,1,0,0,0
1,3,5,22,0.0,1,0,0,0
1,3,5,23,0.0,1,0,0,0
1,3,6,0,0.0,1,0,0,0
1,3,6,2,0.0,1,0,0,0
1,3,6,2,0.0,1,0,0,0
1,3,6,2,0.0,1,0,0,0
1,3,6,3,0.0,1,0,0,0
1,3,6,3,0.0,1,0,0,0
1,3,6,3,0.0,1,0,0,0
1,3,6,4,0.0,1,0,0,0
1,3,6,4,0.0,1,0,0,0
1,3,6,4,0.0,1,0,0,0
1,3,6,4,0.0,1,0,0,0
1,3,6,5,0.0,1,0,0,0
1,3,6,5,0.0,1,0,0,0
1,3,6,5,0.0,1,0,0,0
1,3,6,5,0.0,1,0,0,0
1,3,6,5,0.0,1,0,0,0
1,3,6,6,0.0,1,0,0,0
1,3,6,6,0.0,1,0,0,0
1,3,6,6,0.0,1,0,0,0
1,3,6,6,0.0,1,0,0,0
1,3,6,6,0.0,1,0,0,0
1,3,6,7,0.0,1,0,0,0
1,3,6,7,0.0,1,0,0,0
1,3,6,7,0.0,1,0,0,0
1,3,6,7,0.0,1,0,0,0
1,3,6,7,0.0,1,0,0,0
1,3,6,7,0.0,1,0,0,0
1,3,6,8,0.0,1,0,0,0
1,3,6,8,0.0,1,0,0,0
1,3,6,8,0.0,1,0,0,0
1,3,6,8,0.8324448445025124,1,0,0,0
1,3,6,8,0.0,1,0,0,0
1,3,6,9,0.0,1,0,0,0
1,3,6,9,0.0,1,0,0,0
1,3,6,9,0.0,1,0,0,0
1,3,6,9,0.0,1,0,0,0
1,3,6,9,0.0,1,0,0,0
1,3,6,9,0.0,1,0,0,0
1,3,6,10,0.0,1,0,0,0
1,3,6,10,0.0,1,0,0,0
1,3,6,10,0.0,1,0,0,0
1,3,6,10,0.0,1,0,0,0
1,3,6,10,0.0,1,0,0,0
1,3,6,11,0.0,1,0,0,0
1,3,6,11,0.0,1,0,0,0
1,3,6,11,0.0,1,0,0,0
1,3,6,11,0.0,1,0,0,0
1,3,6,11,0.0,1,0,0,0
1,3,6,11,0.0,1,0,0,0
1,3,6,12,0.0,1,0,0,0
1,3,6,12,0.0,1,0,0,0
1,3,6,12,0.0,1,0,0,0
1,3,6,13,0.0,1,0,0,0
1,3,6,13,0.0,1,0,0,0
1,3,6,13,0.0,1,0,0,0
1,3,6,13,0.0,1,0,0,0
1,3,6,14,0.0,1,0,0,0
1,3,6,15,0.0,1,0,0,0
1,3,6,15,0.0,1,0,0,0
1,3,6,16,0.0,1,0,0,0
1,3,6,16,0.0,1,0,0,0
1,3,6,18,0.0,1,0,0,0
1,3,7,1,0.0,1,0,0,0
1,3,7,1,0.0,1,0,0,0
1,3,7,2,0.0,1,0,0,0
1,3,7,2,0.0,1,0,0,0
1,3,7,3,0.0,1,0,0,0
1,3,7,4,0.0,1,0,0,0
1,3,7,9,0.0,1,0,0,0
1,3,7,9,0.0,1,0,0,0
1,3,7,10,0.0,1,0,0,0
1,3,7,10,0.0,1,0,0,0
1,3,7,10,0.0,1,0,0,0
1,4,1,0,1.1545574040005038,1,0,0,0
1,4,1,1,0.0,1,0,0,0
1,4,1,1,0.0,1,0,0,0
1,4,1,3,0.0,1,0,0,0
1,4,1,4,0.0,1,0,0,0
1,4,1,4,0.0,1,0,0,0
1,4,1,5,0.0,1,0,0,0
1,4,1,5,0.0,1,0,0,0
1,4,1,6,0.0,1,0,0,0
1,4,1,7,0.0,1,0,0,0
1,4,1,8,0.0,1,0,0,0
1,4,1,8,0.0,1,0,0,0
1,4,1,8,0.0,1,0,0,0
1,4,1,10,0.0,1,0,0,0
1,4,1,12,0.0,1,0,0,0
1,4,1,12,0.0,1,0,0,0
1,4,1,12,0.0,1,0,0,0
1,4,1,14,0.0,1,0,0,0
1,4,1,14,0.0,1,0,0,0
1,4,1,15,0.0,1,0,0,0
1,4,1,16,0.0,1,0,0,0
1,4,1,16,0.0,1,0,0,0
1,4,1,17,0.0,1,0,0,0
1,4,1,27,0.0,1,0,0,0
1,4,1,46,0.0,1,0,0,0
1,4,1,53,0.0,1,0,0,0
1,4,2,0,0.0,1,0,0,0
1,4,2,0,0.0,1,0,0,0
1,4,2,1,0.0,1,0,0,0
1,4,2,1,0.0,1,0,0,0
1,4,2,1,0.0,1,0,0,0
1,4,2,1,0.0,1,0,0,0
1,4,2,2,0.0,1,0,0,0
1,4,2,2,0.0,1,0,0,0
1,4,2,2,0.0,1,0,0,0
1,4,2,2,0.0,1,0,0,0
1,4,2,3,0.0,1,0,0,0
1,4,2,4,0.0,1,0,0,0
1,4,2,5,0.0,1,0,0,0
1,4,2,7,0.0,1,0,0,0
1,4,2,11,0.0,1,0,0,0
1,4,2,12,0.0,1,0,0,0
1,4,2,14,0.0,1,0,0,0
1,4,2,14,0.0,1,0,0,0
1,4,2,14,0.0,1,0,0,0
1,4,2,15,0.0,1,0,0,0
1,4,2,16,0.0,1,0,0,0
1,4,2,16,0.0,1,0,0,0
1,4,2,22,0.0,1,0,0,0
1,4,2,24,0.0,1,0,0,0
1,4,2,44,0.0,1,0,0,0
1,4,3,0,0.0,1,0,0,0
1,4,3,0,0.0,1,0,0,0
1,4,3,0,0.0,1,0,0,0
1,4,3,1,0.0,1,0,0,0
1,4,3,1,0.0,1,0,0,0
1,4,3,1,0.0,1,0,0,0
1,4,3,1,0.0,1,0,0,0
1,4,3,1,0.0,1,0,0,0
1,4,3,1,0.0,1,0,0,0
1,4,3,2,0.0,1,0,0,0
1,4,3,2,0.0,1,0,0,0
1,4,3,2,0.0,1,0,0,0
1,4,3,2,0.0,1,0,0,0
1,4,3,2,0.0,1,0,0,0
1,4,3,2,0.0,1,0,0,0
1,4,3,3,0.0,1,0,0,0
1,4,3,3,0.0,1,0,0,0
1,4,3,3,0.0,1,0,0,0
1,4,3,3,0.0,1,0,0,0
1,4,3,3,0.0,1,0,0,0
1,4,3,3,0.0,1,0,0,0
1,4,3,3,0.0,1,0,0,0
1,4,3,4,0.0,1,0,0,0
1,4,3,4,0.0,1,0,0,0
1,4,3,4,0.0,1,0,0,0
1,4,3,4,0.0,1,0,0,0
1,4,3,4,0.0,1,0,0,0
1,4,3,4,0.0,1,0,0,0
1,4,3,5,0.0,1,0,0,0
1,4,3,5,0.0,1,0,0,0
1,4,3,5,0.0,1,0,0,0
1,4,3,5,0.0,1,0,0,0
1,4,3,5,0.0,1,0,0,0
1,4,3,6,0.0,1,0,0,0
1,4,3,6,0.0,1,0,0,0
1,4,3,6,0.0,1,0,0,0
1,4,3,6,0.0,1,0,0,0
1,4,3,6,0.0,1,0,0,0
1,4,3,6,0.0,1,0,0,0
1,4,3,7,0.0,1,0,0,0
1,4,3,7,0.0,1,0,0,0
1,4,3,7,0.0,1,0,0,0
1,4,3,7,0.0,1,0,0,0
1,4,3,7,0.0,1,0,0,0
1,4,3,7,0.0,1,0,0,0
1,4,3,8,0.0,1,0,0,0
1,4,3,8,0.0,1,0,0,0
1,4,3,9,0.0,1,0,0,0
1,4,3,9,0.0,1,0,0,0
1,4,3,10,0.0,1,0,0,0
1,4,3,10,0.0,1,0,0,0
1,4,3,11,0.0,1,0,0,0
1,4,3,12,0.0,1,0,0,0
1,4,3,12,0.0,1,0,0,0
1,4,3,12,0.0,1,0,0,0
1,4,3,12,0.0,1,0,0,0
1,4,3,13,0.0,1,0,0,0
1,4,3,13,0.0,1,0,0,0
1,4,3,14,0.0,1,0,0,0
1,4,3,14,0.0,1,0,0,0
1,4,3,14,0.0,1,0,0,0
1,4,3,14,0.0,1,0,0,0
1,4,3,14,0.0,1,0,0,0
1,4,3,15,0.0,1,0,0,0
1,4,3,15,0.0,1,0,0,0
1,4,3,16,0.0,1,0,0,0
1,4,3,16,0.0,1,0,0,0
1,4,3,16,0.0,1,0,0,0
1,4,3,16,0.0,1,0,0,0
1,4,3,17,0.0,1,0,0,0
1,4,3,17,0.0,1,0,0,0
1,4,3,19,0.0,1,0,0,0
1,4,3,19,0.0,1,0,0,0
1,4,3,19,0.0,1,0,0,0
1,4,3,20,0.0,1,0,0,0
1,4,3,20,0.0,1,0,0,0
1,4,3,20,0.0,1,0,0,0
1,4,3,21,0.0,1,0,0,0
1,4,3,24,0.0,1,0,0,0
1,4,3,24,0.0,1,0,0,0
1,4,3,25,0.0,1,0,0,0
1,4,3,26,0.0,1,0,0,0
1,4,3,36,0.0,1,0,0,0
1,4,3,39,0.0,1,0,0,0
1,4,3,50,0.0,1,0,0,0
1,4,4,0,0.0,1,0,0,0
1,4,4,0,0.0,1,0,0,0
1,4,4,1,0.0,1,0,0,0
1,4,4,1,0.0,1,0,0,0
1,4,4,1,0.0,1,0,0,0
1,4,4,2,0.0,1,0,0,0
1,4,4,2,0.0,1,0,0,0
1,4,4,2,0.0,1,0,0,0
1,4,4,2,0.0,1,0,0,0
1,4,4,2,0.0,1,0,0,0
1,4,4,2,0.0,1,0,0,0
1,4,4,3,0.5637565627204296,1,0,0,0
1,4,4,3,0.0,1,0,0,0
1,4,4,3,0.0,1,0,0,0
1,4,4,3,0.0,1,0,0,0
1,4,4,3,0.0,1,0,0,0
1,4,4,4,0.0,1,0,0,0
1,4,4,4,0.0,1,0,0,0
1,4,4,4,0.0,1,0,0,0
1,4,4,4,0.0,1,0,0,0
1,4,4,4,0.0,1,0,0,0
1,4,4,5,0.523946654018143,1,0,0,0
1,4,4,5,0.0,1,0,0,0
1,4,4,5,0.0,1,0,0,0
1,4,4,6,0.0,1,0,0,0
1,4,4,6,0.0,1,0,0,0
1,4,4,6,0.0,1,0,0,0
1,4,4,6,0.0,1,0,0,0
1,4,4,6,0.0,1,0,0,0
1,4,4,7,0.0,1,0,0,0
1,4,4,7,0.0,1,0,0,0
1,4,4,7,1.262633895306822,1,0,0,0
1,4,4,7,0.0,1,0,0,0
1,4,4,7,0.0,1,0,0,0
1,4,4,7,0.0,1,0,0,0
1,4,4,8,0.0,1,0,0,0
1,4,4,8,0.0,1,0,0,0
1,4,4,8,0.0,1,0,0,0
1,4,4,8,0.0,1,0,0,0
1,4,4,9,0.0,1,0,0,0
1,4,4,9,0.0,1,0,0,0
1,4,4,10,0.0,1,0,0,0
1,4,4,10,0.0,1,0,0,0
1,4,4,10,0.0,1,0,0,0
1,4,4,10,0.0,1,0,0,0
1,4,4,10,0.0,1,0,0,0
1,4,4,11,0.0,1,0,0,0
1,4,4,12,0.0,1,0,0,0
1,4,4,12,0.0,1,0,0,0
1,4,4,12,0.0,1,0,0,0
1,4,4,13,0.0,1,0,0,0
1,4,4,13,0.0,1,0,0,0
1,4,4,13,0.0,1,0,0,0
1,4,4,14,0.0,1,0,0,0
1,4,4,14,0.0,1,0,0,0
1,4,4,14,0.0,1,0,0,0
1,4,4,15,0.0,1,0,0,0
1,4,4,15,0.0,1,0,0,0
1,4,4,15,0.0,1,0,0,0
1,4,4,16,0.0,1,0,0,0
1,4,4,16,0.0,1,0,0,0
1,4,4,16,0.0,1,0,0,0
1,4,4,17,0.0,1,0,0,0
1,4,4,17,0.0,1,0,0,0
1,4,4,18,0.0,1,0,0,0
1,4,4,18,0.0,1,0,0,0
1,4,4,19,0.0,1,0,0,0
1,4,4,20,0.0,1,0,0,0
1,4,4,21,0.0,1,0,0,0
1,4,4,21,0.0,1,0,0,0
1,4,4,22,0.0,1,0,0,0
1,4,4,24,0.0,1,0,0,0
1,4,4,24,0.0,1,0,0,0
1,4,4,24,0.0,1,0,0,0
1,4,4,39,0.0,1,0,0,0
1,4,5,0,0.0,1,0,0,0
1,4,5,0,0.0,1,0,0,0
1,4,5,1,0.0,1,0,0,0
1,4,5,1,0.0,1,0,0,0
1,4,5,1,0.0,1,0,0,0
1,4,5,1,0.0,1,0,0,0
1,4,5,2,0.0,1,0,0,0
1,4,5,2,0.0,1,0,0,0
1,4,5,2,0.0,1,0,0,0
1,4,5,2,0.0,1,0,0,0
1,4,5,2,0.0,1,0,0,0
1,4,5,3,0.0,1,0,0,0
1,4,5,3,0.0,1,0,0,0
1,4,5,3,0.0,1,0,0,0
1,4,5,3,0.0,1,0,0,0
1,4,5,3,1.0931621419074924,1,0,0,0
1,4,5,3,0.0,1,0,0,0
1,4,5,4,0.0,1,0,0,0
1,4,5,4,0.0,1,0,0,0
1,4,5,4,0.0,1,0,0,0
1,4,5,4,0.0,1,0,0,0
1,4,5,4,0.0,1,0,0,0
1,4,5,5,0.0,1,0,0,0
1,4,5,5,0.0,1,0,0,0
1,4,5,5,0.0,1,0,0,0
1,4,5,5,0.0,1,0,0,0
1,4,5,5,0.0,1,0,0,0
1,4,5,5,0.0,1,0,0,0
1,4,5,6,0.0,1,0,0,0
1,4,5,6,0.0,1,0,0,0
1,4,5,6,0.0,1,0,0,0
1,4,5,6,0.0,1,0,0,0
1,4,5,6,0.0,1,0,0,0
1,4,5,7,0.0,1,0,0,0
1,4,5,7,0.0,1,0,0,0
1,4,5,7,0.0,1,0,0,0
1,4,5,7,0.0,1,0,0,0
1,4,5,8,0.0,1,0,0,0
1,4,5,8,0.0,1,0,0,0
1,4,5,8,0.0,1,0,0,0
1,4,5,8,0.0,1,0,0,0
1,4,5,9,0.0,1,0,0,0
1,4,5,9,0.0,1,0,0,0
1,4,5,9,0.0,1,0,0,0
1,4,5,9,1.267636490725971,1,0,0,0
1,4,5,9,0.0,1,0,0,0
1,4,5,10,0.0,1,0,0,0
1,4,5,10,0.0,1,0,0,0
1,4,5,10,0.0,1,0,0,0
1,4,5,11,0.0,1,0,0,0
1,4,5,11,0.0,1,0,0,0
1,4,5,11,0.0,1,0,0,0
1,4,5,12,0.0,1,0,0,0
1,4,5,12,0.0,1,0,0,0
1,4,5,12,0.0,1,0,0,0
1,4,5,12,0.0,1,0,0,0
1,4,5,12,0.0,1,0,0,0
1,4,5,13,0.0,1,0,0,0
1,4,5,13,0.0,1,0,0,0
1,4,5,13,0.0,1,0,0,0
1,4,5,14,0.0,1,0,0,0
1,4,5,14,0.0,1,0,0,0
1,4,5,14,0.0,1,0,0,0
1,4,5,14,0.0,1,0,0,0
1,4,5,14,0.0,1,0,0,0
1,4,5,14,0.0,1,0,0,0
1,4,5,14,0.0,1,0,0,0
1,4,5,15,0.0,1,0,0,0
1,4,5,15,0.0,1,0,0,0
1,4,5,15,0.0,1,0,0,0
1,4,5,15,0.0,1,0,0,0
1,4,5,15,0.0,1,0,0,0
1,4,5,15,0.0,1,0,0,0
1,4,5,16,0.0,1,0,0,0
1,4,5,16,0.0,1,0,0,0
1,4,5,16,0.0,1,0,0,0
1,4,5,16,0.0,1,0,0,0
1,4,5,16,0.0,1,0,0,0
1,4,5,16,0.0,1,0,0,0
1,4,5,16,0.0,1,0,0,0
1,4,5,17,0.0,1,0,0,0
1,4,5,17,0.0,1,0,0,0
1,4,5,17,0.0,1,0,0,0
1,4,5,18,0.0,1,0,0,0
1,4,5,18,0.0,1,0,0,0
1,4,5,18,0.0,1,0,0,0
1,4,5,18,0.0,1,0,0,0
1,4,5,18,0.0,1,0,0,0
1,4,5,19,0.0,1,0,0,0
1,4,5,19,0.0,1,0,0,0
1,4,5,19,0.0,1,0,0,0
1,4,5,20,0.0,1,0,0,0
1,4,5,22,0.0,1,0,0,0
1,4,5,23,0.0,1,0,0,0
1,4,5,24,0.0,1,0,0,0
1,4,5,27,0.0,1,0,0,0
1,4,5,43,0.0,1,0,0,0
1,4,6,0,0.0,1,0,0,0
1,4,6,0,0.0,1,0,0,0
1,4,6,1,0.0,1,0,0,0
1,4,6,1,0.0,1,0,0,0
1,4,6,1,0.0,1,0,0,0
1,4,6,2,0.0,1,0,0,0
