owner_age,owner_gender,geo_zone,vehicle_classification,vehicle_age,claim_frequency
32,1,3,3,3,0.0
32,1,3,3,3,0.0
32,1,3,3,4,0.0
32,1,3,3,4,0.0
32,1,3,3,4,0.0
32,1,3,3,5,0.0
32,1,3,3,5,0.0
32,1,3,3,7,0.0
32,1,3,3,7,0.0
32,1,3,3,8,0.0
32,1,3,3,8,0.0
32,1,3,3,8,0.0
32,1,3,3,9,0.0
32,1,3,3,9,0.0
32,1,3,3,12,0.0
32,1,3,3,12,0.0
32,1,3,3,12,0.0
32,1,3,3,13,0.0
32,1,3,3,14,0.0
32,1,3,3,14,0.0
32,1,3,3,14,0.0
32,1,3,3,15,0.0
32,1,3,3,15,0.0
32,1,3,3,16,0.0
32,1,3,3,17,0.0
32,1,3,3,17,0.0
32,1,3,3,18,0.0
32,1,3,3,20,0.0
32,1,3,3,22,0.0
32,1,3,3,25,0.0
32,1,3,3,32,0.0
32,1,3,4,0,0.0
32,1,3,4,1,0.0
32,1,3,4,1,0.0
32,1,3,4,1,0.0
32,1,3,4,1,0.0
32,1,3,4,2,0.0
32,1,3,4,2,0.0
32,1,3,4,3,0.0
32,1,3,4,3,0.0
32,1,3,4,6,0.0
32,1,3,4,6,0.0
32,1,3,4,11,0.0
32,1,3,4,12,0.0
32,1,3,4,12,0.0
32,1,3,4,13,0.0
32,1,3,4,14,0.0
32,1,3,4,14,0.0
32,1,3,4,15,0.0
32,1,3,4,16,0.0
32,1,3,4,16,0.0
32,1,3,4,16,0.0
32,1,3,4,16,0.0
32,1,3,4,17,0.0
32,1,3,4,17,0.0
32,1,3,4,17,0.0
32,1,3,4,18,0.0
32,1,3,4,18,0.0
32,1,3,4,18,0.0
32,1,3,4,20,0.0
32,1,3,4,20,0.0
32,1,3,4,22,0.0
32,1,3,4,22,0.0
32,1,3,4,22,0.0
32,1,3,4,24,0.0
32,1,3,4,26,0.0
32,1,3,4,26,0.0
32,1,3,4,31,0.0
32,1,3,4,43,0.0
32,1,3,5,1,0.0
32,1,3,5,1,0.0
32,1,3,5,1,0.0
32,1,3,5,2,0.0
32,1,3,5,3,0.0
32,1,3,5,3,0.0
32,1,3,5,6,0.0
32,1,3,5,6,0.0
32,1,3,5,7,0.0
32,1,3,5,7,0.0
32,1,3,5,9,0.0
32,1,3,5,10,0.0
32,1,3,5,10,0.0
32,1,3,5,11,0.0
32,1,3,5,11,0.0
32,1,3,5,12,0.0
32,1,3,5,12,0.0
32,1,3,5,13,0.0
32,1,3,5,13,0.0
32,1,3,5,13,0.0
32,1,3,5,14,0.0
32,1,3,5,14,0.0
32,1,3,5,14,0.0
32,1,3,5,15,0.0
32,1,3,5,15,0.0
32,1,3,5,15,0.0
32,1,3,5,16,0.0
32,1,3,5,16,0.0
32,1,3,5,16,0.0
32,1,3,5,16,0.0
32,1,3,5,17,0.0
32,1,3,5,17,0.0
32,1,3,5,17,0.0
32,1,3,5,19,0.0
32,1,3,5,19,0.0
32,1,3,5,19,0.0
32,1,3,5,24,0.0
32,1,3,5,48,0.0
32,1,3,6,3,1.4029623325064178
32,1,3,6,3,0.0
32,1,3,6,4,0.0
32,1,3,6,5,0.0
32,1,3,6,6,0.0
32,1,3,6,7,0.0
32,1,3,6,7,0.0
32,1,3,6,7,0.0
32,1,3,6,8,0.0
32,1,3,6,8,0.0
32,1,3,6,8,0.0
32,1,3,6,8,0.0
32,1,3,6,9,0.0
32,1,3,6,10,0.0
32,1,3,6,12,0.0
32,1,3,6,12,0.0
32,1,3,6,13,0.0
32,1,3,6,13,1.2777774695581097
32,1,3,6,13,0.0
32,1,3,6,14,0.0
32,1,3,6,14,0.0
32,1,3,6,14,0.0
32,1,3,6,14,0.0
32,1,3,6,15,0.0
32,1,3,6,15,0.0
32,1,3,6,15,0.0
32,1,3,6,16,0.0
32,1,3,6,16,0.0
32,1,3,6,19,0.0
32,1,3,7,1,0.0
32,1,3,7,1,0.0
32,1,3,7,3,0.0
32,1,3,7,11,0.0
32,1,3,7,14,0.0
32,1,4,1,2,0.0
32,1,4,1,6,0.0
32,1,4,1,9,0.0
32,1,4,1,10,0.0
32,1,4,1,12,0.0
32,1,4,1,15,0.0
32,1,4,1,16,0.0
32,1,4,1,16,0.0
32,1,4,1,18,0.0
32,1,4,1,19,0.0
32,1,4,1,20,0.0
32,1,4,1,26,0.0
32,1,4,1,28,0.0
32,1,4,1,28,0.0
32,1,4,1,31,0.0
32,1,4,1,35,0.0
32,1,4,1,35,0.0
32,1,4,1,36,0.0
32,1,4,1,37,0.0
32,1,4,1,37,0.0
32,1,4,1,38,0.0
32,1,4,1,39,0.0
32,1,4,1,39,0.0
32,1,4,1,40,0.0
32,1,4,1,42,0.0
32,1,4,1,44,0.0
32,1,4,1,50,0.0
32,1,4,1,55,0.0
32,1,4,1,55,0.0
32,1,4,1,56,0.0
32,1,4,2,1,0.0
32,1,4,2,2,0.0
32,1,4,2,3,0.0
32,1,4,2,3,0.0
32,1,4,2,6,0.0
32,1,4,2,7,0.0
32,1,4,2,7,0.0
32,1,4,2,9,0.0
32,1,4,2,11,0.0
32,1,4,2,11,0.0
32,1,4,2,12,0.0
32,1,4,2,12,0.0
32,1,4,2,13,0.0
32,1,4,2,13,0.0
32,1,4,2,14,0.0
32,1,4,2,14,0.0
32,1,4,2,16,0.0
32,1,4,2,16,0.0
32,1,4,2,17,0.0
32,1,4,2,18,0.0
32,1,4,2,22,0.0
32,1,4,2,26,0.0
32,1,4,2,42,0.0
32,1,4,2,49,0.0
32,1,4,2,61,0.0
32,1,4,3,0,0.0
32,1,4,3,0,0.0
32,1,4,3,1,0.0
32,1,4,3,1,0.0
32,1,4,3,1,0.0
32,1,4,3,1,0.0
32,1,4,3,1,0.0
32,1,4,3,2,0.0
32,1,4,3,3,0.0
32,1,4,3,3,0.0
32,1,4,3,3,0.0
32,1,4,3,4,0.0
32,1,4,3,4,0.0
32,1,4,3,5,0.0
32,1,4,3,5,0.0
32,1,4,3,5,0.0
32,1,4,3,5,0.0
32,1,4,3,6,0.0
32,1,4,3,6,0.0
32,1,4,3,7,0.0
32,1,4,3,7,0.0
32,1,4,3,8,0.0
32,1,4,3,9,0.0
32,1,4,3,9,0.0
32,1,4,3,10,0.0
32,1,4,3,10,0.0
32,1,4,3,11,0.0
32,1,4,3,12,0.0
32,1,4,3,12,0.0
32,1,4,3,12,0.0
32,1,4,3,15,0.0
32,1,4,3,15,0.0
32,1,4,3,15,0.0
32,1,4,3,15,0.0
32,1,4,3,15,0.0
32,1,4,3,16,0.0
32,1,4,3,16,0.0
32,1,4,3,16,0.0
32,1,4,3,16,0.0
32,1,4,3,17,0.0
32,1,4,3,17,0.0
32,1,4,3,18,0.0
32,1,4,3,18,0.0
32,1,4,3,19,0.0
32,1,4,3,19,0.0
32,1,4,3,19,0.0
32,1,4,3,20,0.0
32,1,4,3,20,0.0
32,1,4,3,20,0.0
32,1,4,3,21,0.0
32,1,4,3,21,0.0
32,1,4,3,21,0.0
32,1,4,3,23,0.0
32,1,4,3,24,0.0
32,1,4,3,24,0.0
32,1,4,3,25,0.0
32,1,4,3,30,0.0
32,1,4,3,32,0.0
32,1,4,3,34,0.0
32,1,4,3,49,0.0
32,1,4,3,58,0.0
32,1,4,3,63,0.0
32,1,4,4,0,0.0
32,1,4,4,1,0.0
32,1,4,4,1,0.0
32,1,4,4,1,0.0
32,1,4,4,2,0.0
32,1,4,4,3,0.0
32,1,4,4,3,0.0
32,1,4,4,3,0.0
32,1,4,4,3,0.0
32,1,4,4,4,0.0
32,1,4,4,4,0.0
32,1,4,4,4,0.0
32,1,4,4,4,0.0
32,1,4,4,4,0.0
32,1,4,4,4,0.0
32,1,4,4,6,0.0
32,1,4,4,6,0.0
32,1,4,4,6,0.0
32,1,4,4,6,0.0
32,1,4,4,7,0.0
32,1,4,4,7,0.0
32,1,4,4,7,0.0
32,1,4,4,8,0.0
32,1,4,4,8,0.0
32,1,4,4,8,0.0
32,1,4,4,9,0.0
32,1,4,4,10,0.0
32,1,4,4,11,0.0
32,1,4,4,12,0.0
32,1,4,4,12,0.0
32,1,4,4,12,0.0
32,1,4,4,12,0.0
32,1,4,4,12,0.0
32,1,4,4,13,0.0
32,1,4,4,13,0.0
32,1,4,4,13,0.0
32,1,4,4,13,0.0
32,1,4,4,13,0.0
32,1,4,4,13,0.0
32,1,4,4,13,0.0
32,1,4,4,14,0.0
32,1,4,4,14,0.0
32,1,4,4,14,0.0
32,1,4,4,15,0.0
32,1,4,4,15,0.0
32,1,4,4,15,0.0
32,1,4,4,16,0.0
32,1,4,4,16,0.0
32,1,4,4,17,0.0
32,1,4,4,17,0.0
32,1,4,4,18,0.0
32,1,4,4,18,0.0
32,1,4,4,18,0.0
32,1,4,4,18,0.0
32,1,4,4,20,0.0
32,1,4,4,22,0.0
32,1,4,4,23,0.0
32,1,4,4,23,0.0
32,1,4,4,24,0.0
32,1,4,4,25,0.0
32,1,4,4,25,0.0
32,1,4,4,25,0.0
32,1,4,4,26,0.0
32,1,4,4,27,0.0
32,1,4,4,28,0.0
32,1,4,4,35,0.0
32,1,4,4,49,0.0
32,1,4,5,0,0.0
32,1,4,5,1,0.0
32,1,4,5,1,0.0
32,1,4,5,1,0.0
32,1,4,5,2,0.0
32,1,4,5,2,0.0
32,1,4,5,4,0.0
32,1,4,5,5,0.0
32,1,4,5,5,0.0
32,1,4,5,6,0.0
32,1,4,5,6,0.0
32,1,4,5,7,0.0
32,1,4,5,8,0.0
32,1,4,5,8,0.0
32,1,4,5,9,0.0
32,1,4,5,9,0.0
32,1,4,5,9,0.0
32,1,4,5,10,0.0
32,1,4,5,10,0.0
32,1,4,5,11,0.0
32,1,4,5,11,0.0
32,1,4,5,11,0.0
32,1,4,5,12,0.0
32,1,4,5,13,0.0
32,1,4,5,13,0.0
32,1,4,5,13,0.0
32,1,4,5,13,0.0
32,1,4,5,13,0.0
32,1,4,5,13,0.0
32,1,4,5,14,0.0
32,1,4,5,14,0.0
32,1,4,5,14,0.0
32,1,4,5,14,0.0
32,1,4,5,14,0.0
32,1,4,5,15,0.0
32,1,4,5,15,0.0
32,1,4,5,15,0.0
32,1,4,5,15,0.0
32,1,4,5,16,0.0
32,1,4,5,16,0.0
32,1,4,5,16,0.0
32,1,4,5,16,0.0
32,1,4,5,16,0.0
32,1,4,5,16,0.0
32,1,4,5,17,0.0
32,1,4,5,17,0.0
32,1,4,5,17,0.0
32,1,4,5,18,0.0
32,1,4,5,18,0.0
32,1,4,5,18,0.0
32,1,4,5,18,0.0
32,1,4,5,19,0.0
32,1,4,5,19,0.0
32,1,4,5,20,0.0
32,1,4,5,20,0.0
32,1,4,5,21,0.0
32,1,4,5,23,0.0
32,1,4,5,26,0.0
32,1,4,5,26,0.0
32,1,4,5,42,0.0
32,1,4,6,0,0.0
32,1,4,6,1,0.0
32,1,4,6,1,0.0
32,1,4,6,2,0.0
32,1,4,6,2,0.0
32,1,4,6,2,0.0
32,1,4,6,3,0.0
32,1,4,6,4,0.0
32,1,4,6,5,0.0
32,1,4,6,6,0.0
32,1,4,6,6,0.0
32,1,4,6,7,0.0
32,1,4,6,7,0.0
32,1,4,6,7,0.0
32,1,4,6,8,0.0
32,1,4,6,8,0.0
32,1,4,6,8,0.0
32,1,4,6,9,0.0
32,1,4,6,10,0.0
32,1,4,6,10,0.0
32,1,4,6,10,0.0
32,1,4,6,10,0.0
32,1,4,6,10,0.0
32,1,4,6,11,0.0
32,1,4,6,11,0.0
32,1,4,6,11,0.0
32,1,4,6,11,0.0
32,1,4,6,12,0.0
32,1,4,6,12,0.0
32,1,4,6,12,0.0
32,1,4,6,12,0.0
32,1,4,6,12,0.0
32,1,4,6,12,0.0
32,1,4,6,13,0.0
32,1,4,6,13,0.0
32,1,4,6,13,0.0
32,1,4,6,13,0.0
32,1,4,6,14,0.0
32,1,4,6,14,0.0
32,1,4,6,14,0.0
32,1,4,6,14,0.0
32,1,4,6,15,0.0
32,1,4,6,15,0.0
32,1,4,6,15,0.0
32,1,4,6,15,0.0
32,1,4,6,16,0.0
32,1,4,6,16,0.0
32,1,4,6,16,0.0
32,1,4,6,16,0.0
32,1,4,6,16,0.0
32,1,4,6,16,0.0
32,1,4,6,17,0.0
32,1,4,6,17,0.0
32,1,4,6,17,0.0
32,1,4,6,18,0.0
32,1,4,6,20,0.0
32,1,4,6,20,0.0
32,1,4,7,2,0.0
32,1,4,7,7,0.0
32,1,4,7,10,0.0
32,1,4,7,10,0.0
32,1,5,1,7,0.0
32,1,5,1,7,0.0
32,1,5,1,11,0.0
32,1,5,1,15,0.0
32,1,5,1,15,0.0
32,1,5,1,45,0.0
32,1,5,1,46,0.0
32,1,5,1,49,0.0
32,1,5,2,16,0.0
32,1,5,2,48,0.0
32,1,5,3,2,0.0
32,1,5,3,3,0.0
32,1,5,3,4,0.0
32,1,5,3,10,0.0
32,1,5,3,12,0.0
32,1,5,3,14,0.0
32,1,5,3,21,0.0
32,1,5,4,2,0.0
32,1,5,4,8,0.0
32,1,5,5,8,0.0
32,1,5,5,9,0.0
32,1,5,5,14,0.0
32,1,5,5,14,0.0
32,1,5,5,18,0.0
32,1,5,6,0,0.0
32,1,5,6,7,0.0
32,1,5,6,7,0.0
32,1,5,6,9,0.0
32,1,5,6,15,0.0
32,1,6,1,15,0.0
32,1,6,1,17,0.0
32,1,6,1,19,0.0
32,1,6,1,35,0.0
32,1,6,2,42,0.0
32,1,6,3,0,0.0
32,1,6,3,1,0.0
32,1,6,3,1,0.0
32,1,6,3,1,0.0
32,1,6,3,7,0.0
32,1,6,3,13,0.0
32,1,6,3,16,0.0
32,1,6,3,16,0.0
32,1,6,3,20,0.0
32,1,6,3,24,0.0
32,1,6,3,34,0.0
32,1,6,3,45,0.0
32,1,6,3,45,0.0
32,1,6,4,16,0.0
32,1,6,4,19,0.0
32,1,6,5,4,0.0
32,1,6,5,6,0.0
32,1,6,5,9,0.0
32,1,6,5,12,0.0
32,1,6,5,16,0.0
32,1,6,5,17,0.0
32,1,6,6,9,0.0
32,1,6,6,11,0.0
32,1,6,6,11,0.0
32,1,6,6,14,0.0
32,1,6,6,14,0.0
32,1,6,6,15,0.0
32,1,6,6,15,0.0
32,1,6,7,14,0.0
32,1,7,1,11,0.0
32,1,7,3,19,0.0
32,1,7,4,11,0.0
32,1,7,4,11,0.0
33,0,1,1,11,0.0
33,0,1,1,12,0.0
33,0,1,1,15,0.0
33,0,1,2,16,0.0
33,0,1,3,2,0.0
33,0,1,3,2,0.0
33,0,1,3,4,0.0
33,0,1,3,4,0.0
33,0,1,3,8,0.0
33,0,1,3,12,0.0
33,0,1,3,12,0.0
33,0,1,3,15,0.0
33,0,1,3,17,0.0
33,0,1,3,18,0.0
33,0,1,3,18,0.0
33,0,1,4,1,0.0
33,0,1,4,2,0.0
33,0,1,4,3,0.0
33,0,1,4,6,0.0
33,0,1,4,8,0.0
33,0,1,4,10,0.0
33,0,1,4,15,0.0
33,0,1,4,17,0.0
33,0,1,4,18,0.0
33,0,1,4,28,0.0
33,0,1,4,46,0.0
33,0,1,4,46,0.0
33,0,1,5,4,0.0
33,0,1,5,7,0.0
33,0,1,5,11,0.0
33,0,1,5,15,0.0
33,0,1,5,16,0.0
33,0,1,5,16,0.0
33,0,1,6,11,0.0
33,0,1,6,14,0.0
33,0,2,1,3,0.0
33,0,2,1,22,0.0
33,0,2,1,31,0.0
33,0,2,1,31,0.0
33,0,2,2,16,0.0
33,0,2,2,17,0.0
33,0,2,3,0,0.0
33,0,2,3,1,0.0
33,0,2,3,3,0.0
33,0,2,3,4,0.0
33,0,2,3,11,0.0
33,0,2,3,13,0.0
33,0,2,3,13,0.0
33,0,2,3,13,0.0
33,0,2,3,13,0.0
33,0,2,3,14,0.0
33,0,2,3,15,0.0
33,0,2,3,18,0.0
33,0,2,3,20,0.0
33,0,2,3,24,0.0
33,0,2,3,27,0.0
33,0,2,4,9,0.0
33,0,2,4,13,0.0
33,0,2,4,14,0.0
33,0,2,4,15,0.0
33,0,2,4,16,0.0
33,0,2,4,16,0.0
33,0,2,4,16,0.0
33,0,2,4,17,0.0
33,0,2,4,18,0.0
33,0,2,4,25,0.0
33,0,2,4,27,0.0
33,0,2,5,2,0.0
33,0,2,5,3,0.0
33,0,2,5,9,0.0
33,0,2,5,15,0.0
33,0,2,6,9,0.0
33,0,2,6,11,0.0
33,0,2,6,13,0.0
33,0,2,6,13,0.0
33,0,2,6,15,0.0
33,0,3,1,41,0.0
33,0,3,3,0,0.0
33,0,3,3,1,0.0
33,0,3,3,3,0.0
33,0,3,3,12,0.0
33,0,3,3,15,0.0
33,0,3,3,15,0.0
33,0,3,3,16,0.0
33,0,3,3,18,0.0
33,0,3,3,21,0.0
33,0,3,3,21,0.0
33,0,3,4,2,0.0
33,0,3,4,13,0.0
33,0,3,4,13,0.0
33,0,3,4,13,0.0
33,0,3,4,15,0.0
33,0,3,4,15,0.0
33,0,3,4,18,0.0
33,0,3,5,6,0.0
33,0,3,5,11,0.0
33,0,3,5,11,0.0
33,0,3,5,13,0.0
33,0,3,5,14,0.0
33,0,3,5,14,0.0
33,0,3,5,14,0.0
33,0,3,5,15,0.0
33,0,3,5,15,0.0
33,0,3,6,9,0.0
33,0,3,6,10,0.0
33,0,3,6,11,0.0
33,0,3,6,14,0.6103164485062774
33,0,3,6,15,0.0
33,0,3,6,15,0.0
33,0,4,1,7,0.0
33,0,4,1,16,0.0
33,0,4,1,26,0.0
33,0,4,1,26,0.0
33,0,4,1,52,0.0
33,0,4,1,64,0.0
33,0,4,1,64,0.0
33,0,4,2,0,0.0
33,0,4,2,1,0.0
33,0,4,2,2,0.0
33,0,4,2,2,0.0
33,0,4,2,14,0.0
33,0,4,2,14,0.0
33,0,4,2,14,0.0
33,0,4,2,15,0.0
33,0,4,2,16,0.0
33,0,4,2,18,0.0
33,0,4,2,21,0.0
33,0,4,3,0,0.0
33,0,4,3,1,0.0
33,0,4,3,1,0.0
33,0,4,3,1,0.0
33,0,4,3,2,0.0
33,0,4,3,3,0.0
33,0,4,3,4,0.0
33,0,4,3,6,0.0
33,0,4,3,6,0.0
33,0,4,3,12,0.0
33,0,4,3,12,0.0
33,0,4,3,13,0.0
33,0,4,3,14,0.0
33,0,4,3,15,0.0
33,0,4,3,15,0.0
33,0,4,3,16,0.0
33,0,4,3,16,0.0
33,0,4,3,17,0.0
33,0,4,3,17,0.0
33,0,4,3,18,0.0
33,0,4,3,20,0.0
33,0,4,3,25,0.0
33,0,4,4,6,0.0
33,0,4,4,8,0.0
33,0,4,4,9,0.0
33,0,4,4,12,0.0
33,0,4,4,13,0.0
33,0,4,4,14,0.0
33,0,4,4,17,0.0
33,0,4,4,17,0.0
33,0,4,4,17,0.0
33,0,4,4,18,0.0
33,0,4,4,22,0.0
33,0,4,4,22,0.0
33,0,4,5,4,0.0
33,0,4,5,6,0.0
33,0,4,5,8,0.0
33,0,4,5,9,0.0
33,0,4,5,11,0.0
33,0,4,5,13,0.0
33,0,4,5,13,0.0
33,0,4,5,14,0.0
33,0,4,5,14,0.0
33,0,4,5,15,0.0
33,0,4,5,15,0.0
33,0,4,5,15,0.0
33,0,4,5,15,0.0
33,0,4,5,16,0.0
33,0,4,5,17,0.0
33,0,4,5,17,0.0
33,0,4,5,19,0.0
33,0,4,5,19,0.0
33,0,4,5,28,0.0
33,0,4,6,0,0.0
33,0,4,6,14,0.0
33,0,4,6,14,0.0
33,0,4,6,17,0.0
33,0,5,3,15,0.0
33,0,5,4,1,0.0
33,0,6,3,1,0.0
33,0,6,3,5,0.0
33,0,6,3,8,0.0
33,0,6,3,9,0.0
33,0,6,4,8,0.0
33,0,6,4,17,0.0
33,0,6,6,7,0.0
33,0,6,6,16,0.0
33,1,1,1,0,0.0
33,1,1,1,1,0.0
33,1,1,1,2,0.0
33,1,1,1,2,0.0
33,1,1,1,2,0.0
33,1,1,1,3,0.0
33,1,1,1,4,0.0
33,1,1,1,6,0.0
33,1,1,1,7,0.0
33,1,1,1,8,0.0
33,1,1,1,17,0.0
33,1,1,1,20,0.0
33,1,1,1,20,0.0
33,1,1,1,25,0.0
33,1,1,1,27,0.0
33,1,1,1,30,0.0
33,1,1,1,34,0.0
33,1,1,1,38,0.0
33,1,1,1,38,0.0
33,1,1,1,40,0.0
33,1,1,1,45,0.0
33,1,1,1,50,0.0
33,1,1,1,52,0.0
33,1,1,1,59,0.0
33,1,1,2,2,0.0
33,1,1,2,5,0.0
33,1,1,2,12,0.0
33,1,1,2,15,0.0
33,1,1,2,16,0.0
33,1,1,2,20,0.0
33,1,1,2,29,0.0
33,1,1,2,39,0.0
33,1,1,2,50,0.0
33,1,1,3,0,0.0
33,1,1,3,1,0.0
33,1,1,3,1,0.0
33,1,1,3,1,0.0
33,1,1,3,2,0.0
33,1,1,3,2,0.0
33,1,1,3,3,0.0
33,1,1,3,4,0.0
33,1,1,3,4,0.0
33,1,1,3,4,0.0
33,1,1,3,4,0.0
33,1,1,3,4,0.0
33,1,1,3,5,0.0
33,1,1,3,6,0.0
33,1,1,3,6,0.4133812716945603
33,1,1,3,8,0.0
33,1,1,3,8,0.0
33,1,1,3,11,0.0
33,1,1,3,12,0.0
33,1,1,3,13,0.0
33,1,1,3,13,0.0
33,1,1,3,14,0.0
33,1,1,3,15,0.0
33,1,1,3,16,0.0
33,1,1,3,17,0.0
33,1,1,3,17,0.0
33,1,1,3,17,0.0
33,1,1,3,17,0.0
33,1,1,3,18,0.0
33,1,1,3,18,0.0
33,1,1,3,18,0.0
33,1,1,3,18,0.0
33,1,1,3,18,0.0
33,1,1,3,20,0.0
33,1,1,3,20,0.0
33,1,1,3,22,0.0
33,1,1,3,23,0.0
33,1,1,3,24,0.0
33,1,1,3,27,0.0
33,1,1,3,27,0.0
33,1,1,3,28,0.0
33,1,1,3,29,0.0
33,1,1,3,30,0.0
33,1,1,3,45,0.0
33,1,1,3,51,0.0
33,1,1,4,1,0.0
33,1,1,4,2,0.0
33,1,1,4,3,0.0
33,1,1,4,7,0.0
33,1,1,4,7,0.0
33,1,1,4,9,0.0
33,1,1,4,9,0.0
33,1,1,4,9,0.0
33,1,1,4,12,0.0
33,1,1,4,12,0.0
33,1,1,4,14,0.0
33,1,1,4,14,0.0
33,1,1,4,15,0.0
33,1,1,4,15,0.0
33,1,1,4,15,0.0
33,1,1,4,15,0.0
33,1,1,4,16,0.0
33,1,1,4,17,0.0
33,1,1,4,17,0.0
33,1,1,4,18,0.0
33,1,1,4,24,0.0
33,1,1,4,24,0.0
33,1,1,4,26,0.0
33,1,1,4,26,0.0
33,1,1,4,27,0.0
33,1,1,4,50,0.0
33,1,1,5,1,0.0
33,1,1,5,2,0.0
33,1,1,5,2,0.5890070435936249
33,1,1,5,3,0.0
33,1,1,5,3,0.0
33,1,1,5,5,0.0
33,1,1,5,6,0.0
33,1,1,5,6,0.0
33,1,1,5,7,0.0
33,1,1,5,7,0.0
33,1,1,5,8,0.0
33,1,1,5,10,0.0
33,1,1,5,10,0.0
33,1,1,5,11,0.0
33,1,1,5,11,0.0
33,1,1,5,12,0.0
33,1,1,5,13,0.0
33,1,1,5,13,0.0
33,1,1,5,14,0.0
33,1,1,5,14,0.0
33,1,1,5,14,0.0
33,1,1,5,14,0.0
33,1,1,5,15,0.0
33,1,1,5,15,0.7028761934529603
33,1,1,5,16,0.0
33,1,1,5,16,0.0
33,1,1,5,16,0.0
33,1,1,5,17,0.0
33,1,1,5,18,0.0
33,1,1,5,18,0.0
33,1,1,5,18,0.0
33,1,1,5,20,0.0
33,1,1,5,20,0.0
33,1,1,5,21,0.0
33,1,1,5,22,0.0
33,1,1,5,22,0.0
33,1,1,5,23,0.0
33,1,1,6,3,0.0
33,1,1,6,6,0.8488666453302768
33,1,1,6,7,0.0
33,1,1,6,7,0.0
33,1,1,6,8,0.0
33,1,1,6,8,0.5301773904853753
33,1,1,6,9,0.0
33,1,1,6,9,0.0
33,1,1,6,9,0.0
33,1,1,6,11,0.0
33,1,1,6,11,0.0
33,1,1,6,11,0.0
33,1,1,6,11,0.0
33,1,1,6,12,0.0
33,1,1,6,13,0.0
33,1,1,6,14,0.0
33,1,1,6,15,0.0
33,1,1,6,16,0.0
33,1,1,6,17,0.0
33,1,1,6,19,0.0
33,1,1,6,59,0.0
33,1,1,7,9,0.0
33,1,1,7,9,0.0
33,1,2,1,5,0.0
33,1,2,1,5,0.8467762958722228
33,1,2,1,5,0.0
33,1,2,1,7,0.0
33,1,2,1,8,0.0
33,1,2,1,11,0.0
33,1,2,1,13,0.0
33,1,2,1,13,0.0
33,1,2,1,14,0.0
33,1,2,1,16,0.0
33,1,2,1,29,0.0
33,1,2,1,30,0.0
33,1,2,1,34,0.0
33,1,2,1,34,0.0
33,1,2,1,38,0.0
33,1,2,1,38,0.0
33,1,2,1,43,0.0
33,1,2,1,45,0.0
33,1,2,1,47,0.0
33,1,2,1,62,0.0
33,1,2,2,5,0.0
33,1,2,2,5,0.0
33,1,2,2,13,0.0
33,1,2,2,14,0.0
33,1,2,2,15,0.0
33,1,2,2,16,0.0
33,1,2,2,18,0.0
33,1,2,2,27,0.0
33,1,2,2,27,0.0
33,1,2,2,46,0.0
33,1,2,3,0,0.0
33,1,2,3,1,0.0
33,1,2,3,1,0.0
33,1,2,3,1,0.0
33,1,2,3,2,0.0
33,1,2,3,2,0.0
33,1,2,3,3,0.0
33,1,2,3,3,0.0
33,1,2,3,3,0.0
33,1,2,3,4,0.0
33,1,2,3,4,0.0
33,1,2,3,8,0.0
33,1,2,3,11,0.0
33,1,2,3,11,0.0
33,1,2,3,12,0.0
33,1,2,3,12,0.0
33,1,2,3,13,0.0
33,1,2,3,13,0.0
33,1,2,3,13,0.0
33,1,2,3,14,0.0
33,1,2,3,14,0.0
33,1,2,3,15,0.0
33,1,2,3,16,0.0
33,1,2,3,16,0.0
33,1,2,3,16,0.0
33,1,2,3,17,0.0
33,1,2,3,17,1.100442298662816
33,1,2,3,19,0.0
33,1,2,3,20,0.0
33,1,2,3,21,0.0
33,1,2,3,21,0.0
33,1,2,3,21,0.0
33,1,2,3,21,0.0
33,1,2,3,22,0.0
33,1,2,3,28,0.0
33,1,2,4,2,0.0
33,1,2,4,2,0.0
33,1,2,4,3,0.0
33,1,2,4,3,0.0
33,1,2,4,5,0.0
33,1,2,4,6,0.0
33,1,2,4,6,0.0
33,1,2,4,7,0.0
33,1,2,4,8,0.0
33,1,2,4,8,0.0
33,1,2,4,9,0.0
33,1,2,4,10,0.0
33,1,2,4,11,0.0
33,1,2,4,11,0.0
33,1,2,4,11,0.0
33,1,2,4,12,0.0
33,1,2,4,12,0.0
33,1,2,4,13,0.0
33,1,2,4,14,0.0
33,1,2,4,14,0.0
33,1,2,4,15,0.0
33,1,2,4,15,0.0
33,1,2,4,16,0.0
33,1,2,4,17,0.0
33,1,2,4,17,0.0
33,1,2,4,20,0.0
33,1,2,4,22,0.0
33,1,2,4,22,0.0
33,1,2,4,26,0.0
33,1,2,4,50,0.0
33,1,2,5,1,0.0
33,1,2,5,2,0.0
33,1,2,5,2,0.0
33,1,2,5,2,0.0
33,1,2,5,3,0.0
33,1,2,5,3,0.0
33,1,2,5,4,0.0
33,1,2,5,4,0.0
33,1,2,5,8,0.0
33,1,2,5,8,0.0
33,1,2,5,9,0.0
33,1,2,5,10,0.0
33,1,2,5,10,0.0
33,1,2,5,11,0.0
33,1,2,5,12,0.0
33,1,2,5,12,0.0
33,1,2,5,12,0.0
33,1,2,5,13,0.0
33,1,2,5,13,0.0
33,1,2,5,14,0.0
33,1,2,5,14,0.0
33,1,2,5,14,0.0
33,1,2,5,14,0.0
33,1,2,5,14,0.0
33,1,2,5,14,0.0
33,1,2,5,15,0.0
33,1,2,5,15,0.0
