owner_age,owner_gender,geo_zone,vehicle_classification,vehicle_age,claim_frequency
28,1,3,6,10,0.8075222310870218
28,1,3,6,11,0.0
28,1,3,6,11,0.0
28,1,3,6,11,0.0
28,1,3,6,12,0.0
28,1,3,6,12,0.0
28,1,3,6,12,0.0
28,1,3,6,13,0.0
28,1,3,6,13,0.0
28,1,3,6,13,0.0
28,1,3,6,13,0.0
28,1,3,6,14,0.0
28,1,3,6,14,0.0
28,1,3,6,14,0.0
28,1,3,6,14,0.0
28,1,3,6,14,0.0
28,1,3,6,14,0.0
28,1,3,6,15,0.0
28,1,3,6,15,0.0
28,1,3,6,15,0.0
28,1,3,6,16,0.0
28,1,3,6,16,0.0
28,1,3,6,18,0.0
28,1,3,6,19,0.0
28,1,3,7,1,0.0
28,1,3,7,4,0.0
28,1,4,1,2,0.0
28,1,4,1,2,0.0
28,1,4,1,4,24.33326844461748
28,1,4,1,6,0.0
28,1,4,1,7,0.0
28,1,4,1,7,0.0
28,1,4,1,7,0.0
28,1,4,1,7,0.0
28,1,4,1,9,0.0
28,1,4,1,10,0.0
28,1,4,1,11,0.0
28,1,4,1,11,0.0
28,1,4,1,12,0.0
28,1,4,1,12,0.0
28,1,4,1,15,0.0
28,1,4,1,16,0.0
28,1,4,1,16,0.0
28,1,4,1,16,0.0
28,1,4,1,17,0.0
28,1,4,1,17,0.0
28,1,4,1,18,0.0
28,1,4,1,18,0.0
28,1,4,1,19,0.0
28,1,4,1,20,0.0
28,1,4,1,21,0.0
28,1,4,1,27,0.0
28,1,4,1,27,0.0
28,1,4,1,28,0.0
28,1,4,1,29,0.0
28,1,4,1,30,0.0
28,1,4,1,31,0.0
28,1,4,1,33,0.0
28,1,4,1,35,0.0
28,1,4,1,36,0.0
28,1,4,1,37,0.0
28,1,4,1,38,0.0
28,1,4,1,40,0.0
28,1,4,1,45,0.0
28,1,4,1,46,0.0
28,1,4,1,47,0.0
28,1,4,1,49,0.0
28,1,4,1,49,0.0
28,1,4,1,56,0.0
28,1,4,2,1,0.0
28,1,4,2,1,0.0
28,1,4,2,2,0.0
28,1,4,2,2,0.0
28,1,4,2,2,0.0
28,1,4,2,3,0.0
28,1,4,2,3,0.0
28,1,4,2,9,0.0
28,1,4,2,10,0.0
28,1,4,2,12,0.0
28,1,4,2,13,0.0
28,1,4,2,14,0.0
28,1,4,2,15,0.0
28,1,4,2,17,0.0
28,1,4,2,17,0.0
28,1,4,2,17,0.0
28,1,4,2,18,0.0
28,1,4,2,19,0.0
28,1,4,2,20,0.0
28,1,4,2,21,0.0
28,1,4,2,22,0.0
28,1,4,2,34,0.0
28,1,4,2,34,0.0
28,1,4,2,35,0.0
28,1,4,2,38,0.0
28,1,4,2,38,14.038437241166312
28,1,4,2,44,0.0
28,1,4,2,44,0.0
28,1,4,3,0,0.0
28,1,4,3,0,0.0
28,1,4,3,0,0.0
28,1,4,3,1,0.0
28,1,4,3,1,0.0
28,1,4,3,1,0.0
28,1,4,3,2,0.0
28,1,4,3,2,0.0
28,1,4,3,2,0.0
28,1,4,3,2,0.0
28,1,4,3,3,0.0
28,1,4,3,3,0.0
28,1,4,3,3,0.0
28,1,4,3,4,0.0
28,1,4,3,4,0.0
28,1,4,3,4,0.0
28,1,4,3,4,0.0
28,1,4,3,4,0.0
28,1,4,3,5,0.0
28,1,4,3,5,0.0
28,1,4,3,5,0.0
28,1,4,3,5,0.0
28,1,4,3,5,0.0
28,1,4,3,6,0.0
28,1,4,3,6,0.0
28,1,4,3,6,3.0416678072920944
28,1,4,3,7,0.0
28,1,4,3,7,0.0
28,1,4,3,8,0.0
28,1,4,3,8,0.0
28,1,4,3,9,0.0
28,1,4,3,9,0.0
28,1,4,3,9,0.0
28,1,4,3,9,0.0
28,1,4,3,10,0.0
28,1,4,3,11,0.0
28,1,4,3,11,0.0
28,1,4,3,11,0.0
28,1,4,3,12,0.0
28,1,4,3,12,0.0
28,1,4,3,12,0.0
28,1,4,3,14,0.0
28,1,4,3,14,0.0
28,1,4,3,14,0.0
28,1,4,3,14,0.0
28,1,4,3,14,0.0
28,1,4,3,15,0.0
28,1,4,3,15,0.0
28,1,4,3,15,0.0
28,1,4,3,15,0.0
28,1,4,3,16,0.0
28,1,4,3,16,0.0
28,1,4,3,17,0.0
28,1,4,3,18,0.0
28,1,4,3,18,0.0
28,1,4,3,19,0.0
28,1,4,3,19,0.0
28,1,4,3,20,0.0
28,1,4,3,21,0.0
28,1,4,3,21,0.0
28,1,4,3,22,0.0
28,1,4,3,23,0.0
28,1,4,3,25,0.0
28,1,4,3,25,0.0
28,1,4,3,26,0.0
28,1,4,3,30,0.0
28,1,4,3,31,0.0
28,1,4,3,39,0.0
28,1,4,3,44,0.0
28,1,4,3,44,0.0
28,1,4,3,59,0.0
28,1,4,4,0,3.6868670110200457
28,1,4,4,1,0.0
28,1,4,4,1,0.0
28,1,4,4,1,0.0
28,1,4,4,2,0.0
28,1,4,4,2,0.0
28,1,4,4,2,0.0
28,1,4,4,2,0.0
28,1,4,4,3,0.0
28,1,4,4,3,0.0
28,1,4,4,3,0.0
28,1,4,4,3,0.0
28,1,4,4,3,0.0
28,1,4,4,3,0.0
28,1,4,4,4,0.0
28,1,4,4,4,0.0
28,1,4,4,4,0.0
28,1,4,4,4,0.0
28,1,4,4,5,0.0
28,1,4,4,5,0.0
28,1,4,4,6,0.0
28,1,4,4,6,0.0
28,1,4,4,7,0.0
28,1,4,4,7,0.0
28,1,4,4,8,0.0
28,1,4,4,9,0.0
28,1,4,4,9,0.0
28,1,4,4,9,0.0
28,1,4,4,10,0.0
28,1,4,4,11,0.0
28,1,4,4,11,0.0
28,1,4,4,11,0.0
28,1,4,4,11,0.0
28,1,4,4,12,0.0
28,1,4,4,12,0.0
28,1,4,4,13,0.0
28,1,4,4,13,0.0
28,1,4,4,13,0.0
28,1,4,4,13,0.0
28,1,4,4,14,0.0
28,1,4,4,14,0.0
28,1,4,4,14,0.0
28,1,4,4,14,0.0
28,1,4,4,15,0.0
28,1,4,4,15,0.0
28,1,4,4,16,0.0
28,1,4,4,16,0.0
28,1,4,4,16,0.0
28,1,4,4,16,0.0
28,1,4,4,17,0.0
28,1,4,4,17,0.0
28,1,4,4,17,0.0
28,1,4,4,17,0.0
28,1,4,4,18,0.0
28,1,4,4,19,0.0
28,1,4,4,19,0.0
28,1,4,4,19,0.0
28,1,4,4,19,0.0
28,1,4,4,20,0.0
28,1,4,4,21,0.0
28,1,4,4,21,0.0
28,1,4,4,21,0.0
28,1,4,4,24,0.0
28,1,4,4,25,0.0
28,1,4,4,26,0.0
28,1,4,4,27,0.0
28,1,4,4,29,0.0
28,1,4,4,32,0.0
28,1,4,4,40,0.0
28,1,4,5,1,0.0
28,1,4,5,1,0.0
28,1,4,5,2,0.0
28,1,4,5,2,0.0
28,1,4,5,2,0.0
28,1,4,5,3,0.0
28,1,4,5,3,0.0
28,1,4,5,3,0.0
28,1,4,5,4,3.173918011349931
28,1,4,5,4,0.0
28,1,4,5,5,0.0
28,1,4,5,5,0.0
28,1,4,5,5,0.0
28,1,4,5,5,0.0
28,1,4,5,6,0.0
28,1,4,5,6,0.0
28,1,4,5,7,0.0
28,1,4,5,7,0.0
28,1,4,5,7,0.0
28,1,4,5,7,0.0
28,1,4,5,8,0.0
28,1,4,5,8,0.0
28,1,4,5,8,0.0
28,1,4,5,8,0.0
28,1,4,5,9,0.0
28,1,4,5,9,0.0
28,1,4,5,10,0.0
28,1,4,5,10,0.0
28,1,4,5,11,0.0
28,1,4,5,11,0.0
28,1,4,5,11,0.0
28,1,4,5,11,0.0
28,1,4,5,11,0.0
28,1,4,5,12,0.0
28,1,4,5,12,0.0
28,1,4,5,12,0.0
28,1,4,5,13,0.0
28,1,4,5,13,0.0
28,1,4,5,13,0.0
28,1,4,5,13,0.0
28,1,4,5,14,0.0
28,1,4,5,14,0.0
28,1,4,5,14,0.0
28,1,4,5,14,0.0
28,1,4,5,14,0.0
28,1,4,5,14,0.0
28,1,4,5,14,0.0
28,1,4,5,15,0.0
28,1,4,5,15,0.0
28,1,4,5,15,0.0
28,1,4,5,15,0.0
28,1,4,5,15,0.0
28,1,4,5,15,0.0
28,1,4,5,16,0.0
28,1,4,5,16,0.0
28,1,4,5,16,0.0
28,1,4,5,16,0.0
28,1,4,5,16,0.0
28,1,4,5,16,0.0
28,1,4,5,17,0.0
28,1,4,5,17,0.0
28,1,4,5,17,0.0
28,1,4,5,17,0.0
28,1,4,5,17,0.0
28,1,4,5,17,0.0
28,1,4,5,17,0.0
28,1,4,5,18,0.0
28,1,4,5,18,0.0
28,1,4,5,18,0.0
28,1,4,5,18,0.0
28,1,4,5,19,0.0
28,1,4,5,19,0.0
28,1,4,5,19,0.0
28,1,4,5,20,0.0
28,1,4,5,20,0.0
28,1,4,5,20,0.0
28,1,4,5,21,0.0
28,1,4,5,23,0.0
28,1,4,5,23,0.0
28,1,4,5,24,0.0
28,1,4,5,24,0.0
28,1,4,5,25,0.0
28,1,4,6,0,4.0782119487531885
28,1,4,6,1,0.0
28,1,4,6,1,0.0
28,1,4,6,1,0.0
28,1,4,6,2,0.0
28,1,4,6,2,0.0
28,1,4,6,3,0.0
28,1,4,6,4,0.0
28,1,4,6,4,0.0
28,1,4,6,4,0.0
28,1,4,6,4,0.0
28,1,4,6,5,0.0
28,1,4,6,5,0.0
28,1,4,6,5,0.0
28,1,4,6,6,0.0
28,1,4,6,6,0.0
28,1,4,6,6,0.0
28,1,4,6,6,0.0
28,1,4,6,6,0.0
28,1,4,6,7,0.0
28,1,4,6,7,0.0
28,1,4,6,7,0.0
28,1,4,6,7,0.0
28,1,4,6,7,0.0
28,1,4,6,8,0.0
28,1,4,6,8,0.0
28,1,4,6,8,0.0
28,1,4,6,8,0.0
28,1,4,6,8,0.0
28,1,4,6,8,0.0
28,1,4,6,9,0.0
28,1,4,6,9,0.0
28,1,4,6,9,0.0
28,1,4,6,9,0.0
28,1,4,6,9,0.0
28,1,4,6,9,0.0
28,1,4,6,10,0.0
28,1,4,6,10,0.0
28,1,4,6,10,0.0
28,1,4,6,10,0.0
28,1,4,6,11,0.0
28,1,4,6,11,0.0
28,1,4,6,11,0.0
28,1,4,6,11,0.0
28,1,4,6,11,0.0
28,1,4,6,12,0.0
28,1,4,6,12,0.0
28,1,4,6,12,0.0
28,1,4,6,12,1.459998948800757
28,1,4,6,12,0.0
28,1,4,6,13,0.0
28,1,4,6,13,0.0
28,1,4,6,13,0.0
28,1,4,6,13,0.997267487085386
28,1,4,6,13,0.0
28,1,4,6,14,0.0
28,1,4,6,14,0.0
28,1,4,6,14,0.0
28,1,4,6,14,0.0
28,1,4,6,15,0.0
28,1,4,6,15,0.0
28,1,4,6,15,0.0
28,1,4,6,15,0.0
28,1,4,6,15,0.0
28,1,4,6,15,0.0
28,1,4,6,16,0.0
28,1,4,6,16,0.0
28,1,4,6,16,0.0
28,1,4,6,16,0.0
28,1,4,6,16,0.0
28,1,4,6,17,0.0
28,1,4,6,18,0.0
28,1,4,6,18,0.0
28,1,4,6,19,0.0
28,1,4,7,1,0.0
28,1,4,7,3,0.0
28,1,4,7,5,0.0
28,1,4,7,7,0.0
28,1,4,7,8,0.0
28,1,4,7,8,0.0
28,1,4,7,11,0.0
28,1,4,7,16,0.0
28,1,5,1,6,0.0
28,1,5,1,20,0.0
28,1,5,1,38,0.0
28,1,5,1,41,0.0
28,1,5,2,2,0.0
28,1,5,3,5,0.0
28,1,5,3,22,0.0
28,1,5,3,23,0.0
28,1,5,4,0,0.0
28,1,5,4,1,0.0
28,1,5,4,1,0.0
28,1,5,5,2,0.0
28,1,5,5,2,0.0
28,1,5,5,6,0.0
28,1,5,5,7,0.0
28,1,5,5,7,0.0
28,1,5,5,9,0.0
28,1,5,5,10,0.0
28,1,5,5,10,0.0
28,1,5,5,16,0.0
28,1,5,5,18,4.10111714431011
28,1,5,5,19,0.0
28,1,5,6,3,0.0
28,1,5,6,3,0.0
28,1,5,6,5,0.0
28,1,5,6,6,0.0
28,1,5,6,7,0.0
28,1,5,6,8,0.0
28,1,5,6,8,0.0
28,1,5,6,8,0.0
28,1,5,6,9,0.0
28,1,5,6,9,0.0
28,1,5,6,9,0.0
28,1,5,6,10,0.0
28,1,5,6,10,0.0
28,1,5,6,10,0.0
28,1,5,6,10,0.0
28,1,5,6,11,0.0
28,1,5,6,11,0.0
28,1,5,6,12,0.0
28,1,5,6,12,0.0
28,1,6,1,3,0.0
28,1,6,1,15,0.0
28,1,6,1,19,0.0
28,1,6,1,25,0.0
28,1,6,1,37,0.0
28,1,6,2,21,0.0
28,1,6,2,31,0.0
28,1,6,2,50,0.0
28,1,6,3,6,0.0
28,1,6,3,6,0.0
28,1,6,3,7,0.0
28,1,6,3,8,0.0
28,1,6,3,13,0.0
28,1,6,3,14,0.0
28,1,6,3,28,0.0
28,1,6,3,34,0.0
28,1,6,4,1,0.0
28,1,6,4,1,0.0
28,1,6,4,2,0.0
28,1,6,4,10,0.0
28,1,6,4,10,0.0
28,1,6,4,12,0.0
28,1,6,4,13,0.0
28,1,6,4,19,0.0
28,1,6,4,19,0.0
28,1,6,4,21,0.0
28,1,6,5,2,0.0
28,1,6,5,2,0.0
28,1,6,5,9,0.0
28,1,6,5,12,0.0
28,1,6,5,15,0.0
28,1,6,5,16,0.0
28,1,6,5,17,0.0
28,1,6,6,3,0.0
28,1,6,6,3,0.0
28,1,6,6,6,0.0
28,1,6,6,6,0.0
28,1,6,6,6,0.0
28,1,6,6,7,0.0
28,1,6,6,8,0.0
28,1,6,6,8,0.0
28,1,6,6,8,0.0
28,1,6,6,8,0.0
28,1,6,6,8,0.0
28,1,6,6,9,0.0
28,1,6,6,11,0.0
28,1,6,6,12,0.0
28,1,6,6,14,0.0
28,1,6,6,16,0.0
28,1,6,6,18,0.0
28,1,6,6,18,0.0
28,1,6,7,9,0.0
28,1,6,7,9,0.0
28,1,6,7,14,0.0
28,1,7,3,15,0.0
28,1,7,4,4,0.0
28,1,7,5,11,0.0
28,1,7,6,7,0.0
28,1,7,6,7,0.0
28,1,7,6,7,0.0
29,0,1,1,1,0.0
29,0,1,1,11,0.0
29,0,1,1,15,0.0
29,0,1,2,6,0.0
29,0,1,3,1,0.0
29,0,1,3,1,2.0391059743765942
29,0,1,3,2,0.0
29,0,1,3,2,0.0
29,0,1,3,6,0.0
29,0,1,3,7,0.0
29,0,1,3,7,0.0
29,0,1,3,10,0.0
29,0,1,3,14,0.0
29,0,1,3,15,0.0
29,0,1,3,15,0.0
29,0,1,3,15,0.0
29,0,1,3,16,0.0
29,0,1,3,16,0.0
29,0,1,3,18,0.0
29,0,1,4,1,0.0
29,0,1,4,3,0.0
29,0,1,4,8,0.0
29,0,1,4,8,0.0
29,0,1,4,13,0.0
29,0,1,4,13,0.0
29,0,1,4,14,0.0
29,0,1,4,15,0.0
29,0,1,4,16,0.0
29,0,1,4,16,0.0
29,0,1,4,18,0.0
29,0,1,4,22,0.0
29,0,1,5,3,0.0
29,0,1,5,9,0.0
29,0,1,5,14,0.0
29,0,1,5,15,0.0
29,0,1,5,17,0.0
29,0,1,5,21,0.0
29,0,1,6,0,3.613865679840412
29,0,1,6,4,0.0
29,0,1,6,8,0.0
29,0,1,6,9,0.0
29,0,1,6,11,0.0
29,0,1,6,15,0.0
29,0,1,7,8,0.0
29,0,2,2,1,0.0
29,0,2,2,5,0.0
29,0,2,2,16,0.0
29,0,2,2,43,0.0
29,0,2,3,0,0.0
29,0,2,3,3,0.0
29,0,2,3,4,0.0
29,0,2,3,7,0.0
29,0,2,3,7,0.0
29,0,2,3,7,0.0
29,0,2,3,11,0.0
29,0,2,3,12,0.0
29,0,2,3,13,0.0
29,0,2,3,15,0.0
29,0,2,3,16,0.0
29,0,2,3,16,0.0
29,0,2,3,16,0.0
29,0,2,3,17,0.0
29,0,2,3,17,0.0
29,0,2,3,19,0.0
29,0,2,4,0,0.0
29,0,2,4,5,0.0
29,0,2,4,5,0.0
29,0,2,4,6,0.0
29,0,2,4,6,0.0
29,0,2,4,6,0.0
29,0,2,4,13,0.0
29,0,2,4,13,0.0
29,0,2,4,14,0.0
29,0,2,4,14,0.0
29,0,2,4,15,0.0
29,0,2,4,16,0.0
29,0,2,4,16,0.0
29,0,2,5,1,0.0
29,0,2,5,1,0.0
29,0,2,5,3,0.0
29,0,2,5,8,0.0
29,0,2,5,10,0.0
29,0,2,5,11,0.0
29,0,2,5,11,0.0
29,0,2,5,12,0.0
29,0,2,5,12,0.0
29,0,2,5,13,0.0
29,0,2,5,14,0.0
29,0,2,5,14,0.0
29,0,2,5,15,0.0
29,0,2,5,15,0.0
29,0,2,5,15,0.0
29,0,2,5,15,0.0
29,0,2,5,16,0.0
29,0,2,5,16,0.0
29,0,2,5,17,0.0
29,0,2,5,17,0.0
29,0,2,5,17,0.0
29,0,2,6,7,0.0
29,0,2,6,10,0.0
29,0,2,6,10,0.0
29,0,2,6,10,0.0
29,0,2,6,11,0.0
29,0,2,6,15,0.0
29,0,2,6,15,0.0
29,0,3,1,23,0.0
29,0,3,1,37,0.0
29,0,3,2,1,0.0
29,0,3,2,11,0.0
29,0,3,3,1,0.0
29,0,3,3,2,0.0
29,0,3,3,3,0.0
29,0,3,3,5,0.0
29,0,3,3,6,0.0
29,0,3,3,7,0.0
29,0,3,3,11,0.0
29,0,3,3,12,0.0
29,0,3,3,14,0.0
29,0,3,3,15,0.0
29,0,3,3,16,0.0
29,0,3,3,16,0.0
29,0,3,3,16,0.0
29,0,3,3,16,0.0
29,0,3,3,17,0.0
29,0,3,3,18,0.0
29,0,3,3,20,0.0
29,0,3,4,4,0.0
29,0,3,4,6,0.0
29,0,3,4,8,0.0
29,0,3,4,9,0.0
29,0,3,4,14,0.0
29,0,3,4,16,0.0
29,0,3,4,20,0.0
29,0,3,5,1,0.0
29,0,3,5,2,0.0
29,0,3,5,8,0.0
29,0,3,5,12,0.0
29,0,3,5,13,0.0
29,0,3,5,14,0.0
29,0,3,5,15,0.0
29,0,3,5,17,0.0
29,0,3,6,2,0.0
29,0,3,6,4,0.0
29,0,3,6,6,0.0
29,0,3,6,6,0.0
29,0,3,6,7,0.0
29,0,3,6,7,0.0
29,0,3,6,9,0.0
29,0,3,6,10,0.0
29,0,3,6,11,0.0
29,0,3,6,15,0.0
29,0,3,6,17,0.0
29,0,3,7,12,0.0
29,0,4,1,6,0.0
29,0,4,1,7,0.0
29,0,4,1,22,0.0
29,0,4,1,22,0.0
29,0,4,1,32,0.0
29,0,4,1,33,0.0
29,0,4,1,33,0.0
29,0,4,1,53,0.0
29,0,4,2,1,0.0
29,0,4,2,2,0.0
29,0,4,2,4,0.0
29,0,4,2,6,0.0
29,0,4,2,11,0.0
29,0,4,2,43,0.0
29,0,4,3,0,0.0
29,0,4,3,1,0.0
29,0,4,3,1,0.0
29,0,4,3,2,0.0
29,0,4,3,2,0.0
29,0,4,3,3,0.0
29,0,4,3,4,0.0
29,0,4,3,5,0.0
29,0,4,3,6,0.0
29,0,4,3,6,0.0
29,0,4,3,6,0.0
29,0,4,3,7,0.0
29,0,4,3,7,0.0
29,0,4,3,7,0.0
29,0,4,3,9,0.0
29,0,4,3,10,0.0
29,0,4,3,12,0.0
29,0,4,3,12,0.0
29,0,4,3,12,0.0
29,0,4,3,13,0.0
29,0,4,3,14,0.0
29,0,4,3,14,0.0
29,0,4,3,14,0.0
29,0,4,3,16,0.0
29,0,4,3,16,0.0
29,0,4,3,16,0.0
29,0,4,3,16,0.0
29,0,4,3,17,0.0
29,0,4,3,18,0.0
29,0,4,3,21,0.0
29,0,4,3,22,0.0
29,0,4,3,22,0.0
29,0,4,4,0,0.0
29,0,4,4,0,0.0
29,0,4,4,1,0.0
29,0,4,4,1,0.0
29,0,4,4,7,0.0
29,0,4,4,8,0.0
29,0,4,4,14,0.0
29,0,4,4,14,0.0
29,0,4,4,14,0.0
29,0,4,4,14,0.0
29,0,4,4,15,0.0
29,0,4,4,16,0.0
29,0,4,4,17,0.0
29,0,4,4,30,0.0
29,0,4,5,2,0.0
29,0,4,5,2,0.0
29,0,4,5,6,0.0
29,0,4,5,7,0.0
29,0,4,5,10,0.0
29,0,4,5,10,0.0
29,0,4,5,10,0.0
29,0,4,5,12,0.0
29,0,4,5,12,0.0
29,0,4,5,13,0.0
29,0,4,5,13,0.0
29,0,4,5,14,0.0
29,0,4,5,14,0.0
29,0,4,5,15,0.0
29,0,4,5,15,0.0
29,0,4,5,16,0.0
29,0,4,5,16,0.0
29,0,4,5,16,0.0
29,0,4,5,18,0.0
29,0,4,6,2,0.0
29,0,4,6,5,0.0
29,0,4,6,5,0.0
29,0,4,6,7,0.0
29,0,4,6,7,0.0
29,0,4,6,7,0.0
29,0,4,6,7,0.0
29,0,4,6,9,0.0
29,0,4,6,9,0.0
29,0,4,6,10,0.0
29,0,4,6,10,0.0
29,0,4,6,11,0.0
29,0,4,6,11,0.0
29,0,4,6,12,0.0
29,0,4,6,12,0.0
29,0,4,6,12,0.0
29,0,4,6,14,0.0
29,0,4,6,15,0.0
29,0,4,6,15,0.0
29,0,5,1,14,0.0
29,0,5,3,1,0.0
29,0,5,3,2,0.0
29,0,5,4,23,0.0
29,0,5,5,17,0.0
29,0,5,6,8,0.0
29,0,5,6,8,0.0
29,0,6,2,15,0.0
29,0,6,3,18,0.0
29,0,6,4,8,0.0
29,0,6,5,15,0.0
29,0,6,6,10,0.0
29,0,6,6,10,0.0
29,0,6,6,10,0.0
29,0,6,7,11,0.0
29,0,7,2,1,0.0
29,1,1,1,3,0.0
29,1,1,1,3,0.0
29,1,1,1,5,0.0
29,1,1,1,8,0.0
29,1,1,1,10,0.0
29,1,1,1,13,0.0
29,1,1,1,13,0.0
29,1,1,1,15,0.0
29,1,1,1,15,0.0
29,1,1,1,16,0.0
29,1,1,1,22,0.0
29,1,1,1,25,0.0
29,1,1,1,26,0.0
29,1,1,1,27,0.0
29,1,1,1,30,0.0
29,1,1,1,31,0.0
29,1,1,1,31,0.0
29,1,1,1,36,0.0
29,1,1,2,0,2.172618918296493
29,1,1,2,1,0.0
29,1,1,2,2,0.0
29,1,1,2,2,0.0
29,1,1,2,2,0.0
29,1,1,2,2,0.0
29,1,1,2,3,0.0
29,1,1,2,5,0.0
29,1,1,2,7,0.0
29,1,1,2,8,0.0
29,1,1,2,12,0.0
29,1,1,2,16,0.0
29,1,1,2,16,0.0
29,1,1,2,42,0.0
29,1,1,3,0,6.952386580503422
29,1,1,3,0,0.0
29,1,1,3,0,0.0
29,1,1,3,0,0.0
29,1,1,3,0,0.0
29,1,1,3,1,0.0
29,1,1,3,1,0.0
29,1,1,3,1,0.0
29,1,1,3,1,0.0
29,1,1,3,1,0.0
29,1,1,3,2,1.834172467237094
29,1,1,3,2,0.0
29,1,1,3,2,0.0
29,1,1,3,2,0.0
29,1,1,3,3,0.0
29,1,1,3,3,0.0
29,1,1,3,3,0.0
29,1,1,3,3,0.0
29,1,1,3,3,0.0
29,1,1,3,3,0.0
29,1,1,3,4,0.0
29,1,1,3,4,0.0
29,1,1,3,4,0.0
29,1,1,3,5,0.0
29,1,1,3,5,0.0
29,1,1,3,5,0.0
29,1,1,3,6,0.0
29,1,1,3,6,0.0
29,1,1,3,6,0.0
29,1,1,3,7,0.0
29,1,1,3,7,0.0
29,1,1,3,7,0.0
29,1,1,3,7,0.0
29,1,1,3,8,0.0
29,1,1,3,9,0.0
29,1,1,3,10,0.0
29,1,1,3,11,0.0
29,1,1,3,12,0.0
29,1,1,3,13,0.0
29,1,1,3,13,0.0
29,1,1,3,13,0.0
29,1,1,3,13,0.0
29,1,1,3,13,0.0
29,1,1,3,14,0.6925994365010986
29,1,1,3,14,0.0
29,1,1,3,14,0.0
29,1,1,3,14,0.0
29,1,1,3,15,0.0
29,1,1,3,15,0.0
29,1,1,3,15,0.0
29,1,1,3,15,0.0
29,1,1,3,16,0.0
29,1,1,3,16,0.0
29,1,1,3,17,0.0
29,1,1,3,17,0.0
29,1,1,3,17,0.0
29,1,1,3,18,0.0
29,1,1,3,20,0.0
29,1,1,3,24,0.0
29,1,1,3,24,0.0
29,1,1,3,27,0.0
29,1,1,3,27,0.0
29,1,1,3,36,0.0
29,1,1,3,41,0.0
29,1,1,4,0,0.0
29,1,1,4,0,0.0
29,1,1,4,1,0.0
29,1,1,4,1,0.0
29,1,1,4,1,0.0
29,1,1,4,1,1.2822014201662928
29,1,1,4,2,0.0
29,1,1,4,2,0.0
29,1,1,4,2,0.0
29,1,1,4,3,0.0
29,1,1,4,4,0.0
29,1,1,4,4,0.0
29,1,1,4,4,0.0
29,1,1,4,4,0.0
29,1,1,4,5,0.0
29,1,1,4,6,0.0
29,1,1,4,6,0.0
29,1,1,4,7,0.0
29,1,1,4,7,0.0
29,1,1,4,7,0.0
29,1,1,4,7,0.0
29,1,1,4,8,0.0
29,1,1,4,8,0.0
29,1,1,4,8,0.0
29,1,1,4,9,0.0
29,1,1,4,10,0.0
29,1,1,4,10,0.0
29,1,1,4,11,0.0
29,1,1,4,11,0.0
29,1,1,4,12,0.0
29,1,1,4,13,0.0
29,1,1,4,14,0.0
29,1,1,4,14,0.0
29,1,1,4,15,0.0
29,1,1,4,15,0.0
29,1,1,4,15,0.0
29,1,1,4,16,0.0
29,1,1,4,16,0.0
29,1,1,4,16,0.0
29,1,1,4,16,0.0
29,1,1,4,16,0.0
29,1,1,4,17,0.0
29,1,1,4,18,0.0
29,1,1,4,19,0.0
29,1,1,4,20,0.0
29,1,1,4,20,0.0
29,1,1,4,20,0.0
29,1,1,4,20,0.0
29,1,1,4,21,0.0
29,1,1,4,21,0.0
29,1,1,4,21,0.0
29,1,1,4,24,0.0
29,1,1,4,25,0.0
29,1,1,4,25,0.0
29,1,1,4,27,0.0
29,1,1,4,30,0.0
29,1,1,5,1,0.0
29,1,1,5,2,0.0
29,1,1,5,3,0.0
29,1,1,5,3,0.0
29,1,1,5,3,0.0
29,1,1,5,4,0.0
29,1,1,5,4,0.0
29,1,1,5,5,0.6282271242086694
29,1,1,5,6,0.0
29,1,1,5,6,0.0
29,1,1,5,6,0.0
29,1,1,5,7,0.0
29,1,1,5,7,0.0
29,1,1,5,7,0.0
29,1,1,5,8,0.0
29,1,1,5,8,0.0
29,1,1,5,8,0.0
29,1,1,5,10,0.0
29,1,1,5,10,0.0
29,1,1,5,10,0.7046332454420798
29,1,1,5,11,0.0
29,1,1,5,12,0.0
29,1,1,5,12,0.0
29,1,1,5,13,0.0
29,1,1,5,13,0.0
29,1,1,5,13,0.0
29,1,1,5,14,0.0
29,1,1,5,14,0.0
29,1,1,5,14,0.0
29,1,1,5,14,0.0
29,1,1,5,14,0.0
29,1,1,5,15,0.0
29,1,1,5,15,0.0
29,1,1,5,15,0.0
29,1,1,5,15,0.0
29,1,1,5,16,0.0
29,1,1,5,16,0.0
29,1,1,5,16,0.0
29,1,1,5,16,0.0
29,1,1,5,17,0.0
29,1,1,5,17,0.0
29,1,1,5,17,0.0
29,1,1,5,18,0.0
29,1,1,5,19,0.0
29,1,1,5,19,0.0
29,1,1,5,19,0.0
29,1,1,5,23,0.0
29,1,1,6,0,0.0
29,1,1,6,1,0.0
29,1,1,6,2,0.0
29,1,1,6,4,0.0
29,1,1,6,4,0.0
29,1,1,6,5,0.0
29,1,1,6,5,0.0
29,1,1,6,6,0.0
29,1,1,6,6,0.0
29,1,1,6,6,0.0
29,1,1,6,6,0.0
29,1,1,6,6,0.0
29,1,1,6,6,0.0
29,1,1,6,8,0.0
29,1,1,6,9,0.0
29,1,1,6,9,0.0
29,1,1,6,9,0.0
29,1,1,6,10,0.0
29,1,1,6,11,0.0
29,1,1,6,12,0.0
29,1,1,6,12,0.0
29,1,1,6,12,0.0
29,1,1,6,12,0.0
